taxa,process_id_1,species_1,process_id_2,species_2,distance
Scarus,MINDA160-23,Scarus chameleon,MINDA151-23,Scarus forsteni,11.26513
Scarus,MINDA161-23,Scarus chameleon,MINDA121-23,Scarus tricolor,11.0975895
Scarus,MINDA161-23,Scarus chameleon,MINDA151-23,Scarus forsteni,11.068107
Scarus,MINDA179-23,Scarus flavipectoralis,MINDA121-23,Scarus tricolor,11.260426
Scarus,MINDA179-23,Scarus flavipectoralis,MINDA151-23,Scarus forsteni,10.500448
Scarus,MINDA179-23,Scarus flavipectoralis,MINDA160-23,Scarus chameleon,12.643485
Scarus,MINDA179-23,Scarus flavipectoralis,MINDA161-23,Scarus chameleon,12.625432
Scarus,MINDA181-23,Scarus altipinnis,MINDA121-23,Scarus tricolor,12.378837
Scarus,MINDA181-23,Scarus altipinnis,MINDA151-23,Scarus forsteni,10.865305
Scarus,MINDA181-23,Scarus altipinnis,MINDA160-23,Scarus chameleon,12.790704
Scarus,MINDA181-23,Scarus altipinnis,MINDA161-23,Scarus chameleon,13.157455
Scarus,MINDA181-23,Scarus altipinnis,MINDA179-23,Scarus flavipectoralis,11.730036
Scarus,MINDA182-23,Scarus rivulatus,MINDA121-23,Scarus tricolor,9.074025
Scarus,MINDA182-23,Scarus rivulatus,MINDA151-23,Scarus forsteni,9.585181
Scarus,MINDA182-23,Scarus rivulatus,MINDA160-23,Scarus chameleon,7.735131
Scarus,MINDA182-23,Scarus rivulatus,MINDA161-23,Scarus chameleon,7.8984165
Scarus,MINDA182-23,Scarus rivulatus,MINDA179-23,Scarus flavipectoralis,11.4756775
Scarus,MINDA182-23,Scarus rivulatus,MINDA181-23,Scarus altipinnis,11.098813
Scarus,MINDA192-23,Scarus dimidiatus,MINDA121-23,Scarus tricolor,6.7648077
Scarus,MINDA192-23,Scarus dimidiatus,MINDA151-23,Scarus forsteni,6.095904
Scarus,MINDA192-23,Scarus dimidiatus,MINDA160-23,Scarus chameleon,10.91544
Scarus,MINDA192-23,Scarus dimidiatus,MINDA161-23,Scarus chameleon,10.900827
Scarus,MINDA192-23,Scarus dimidiatus,MINDA179-23,Scarus flavipectoralis,10.87821
Scarus,MINDA192-23,Scarus dimidiatus,MINDA181-23,Scarus altipinnis,9.462304
Scarus,MINDA192-23,Scarus dimidiatus,MINDA182-23,Scarus rivulatus,7.153016
Scarus,MINDA216-23,Scarus dimidiatus,MINDA121-23,Scarus tricolor,6.437846
Scarus,MINDA216-23,Scarus dimidiatus,MINDA151-23,Scarus forsteni,5.7722797
Scarus,MINDA216-23,Scarus dimidiatus,MINDA160-23,Scarus chameleon,10.748622
Scarus,MINDA216-23,Scarus dimidiatus,MINDA161-23,Scarus chameleon,10.553116
Scarus,MINDA216-23,Scarus dimidiatus,MINDA179-23,Scarus flavipectoralis,10.525118
Scarus,MINDA216-23,Scarus dimidiatus,MINDA181-23,Scarus altipinnis,9.283733
Scarus,MINDA216-23,Scarus dimidiatus,MINDA182-23,Scarus rivulatus,6.820608
Scarus,MINDA217-23,Scarus dimidiatus,MINDA121-23,Scarus tricolor,6.77398
Scarus,MINDA217-23,Scarus dimidiatus,MINDA151-23,Scarus forsteni,6.1039543
Scarus,MINDA217-23,Scarus dimidiatus,MINDA160-23,Scarus chameleon,11.112922
Scarus,MINDA217-23,Scarus dimidiatus,MINDA161-23,Scarus chameleon,10.91544
Scarus,MINDA217-23,Scarus dimidiatus,MINDA179-23,Scarus flavipectoralis,10.891418
Scarus,MINDA217-23,Scarus dimidiatus,MINDA181-23,Scarus altipinnis,9.641514
Scarus,MINDA217-23,Scarus dimidiatus,MINDA182-23,Scarus rivulatus,7.160747
Scarus,MINDA253-23,Scarus ghobban,MINDA121-23,Scarus tricolor,8.280915
Scarus,MINDA253-23,Scarus ghobban,MINDA151-23,Scarus forsteni,6.3984795
Scarus,MINDA253-23,Scarus ghobban,MINDA160-23,Scarus chameleon,11.068107
Scarus,MINDA253-23,Scarus ghobban,MINDA161-23,Scarus chameleon,11.23579
Scarus,MINDA253-23,Scarus ghobban,MINDA179-23,Scarus flavipectoralis,11.962138
Scarus,MINDA253-23,Scarus ghobban,MINDA181-23,Scarus altipinnis,11.220416
Scarus,MINDA253-23,Scarus ghobban,MINDA182-23,Scarus rivulatus,9.042055
Scarus,MINDA253-23,Scarus ghobban,MINDA192-23,Scarus dimidiatus,7.0756426
Scarus,MINDA253-23,Scarus ghobban,MINDA216-23,Scarus dimidiatus,7.0842743
Scarus,MINDA253-23,Scarus ghobban,MINDA217-23,Scarus dimidiatus,7.0842743
Scarus,MINDA254-23,Scarus dimidiatus,MINDA121-23,Scarus tricolor,6.437846
Scarus,MINDA254-23,Scarus dimidiatus,MINDA151-23,Scarus forsteni,5.7722797
Scarus,MINDA254-23,Scarus dimidiatus,MINDA160-23,Scarus chameleon,10.748622
Scarus,MINDA254-23,Scarus dimidiatus,MINDA161-23,Scarus chameleon,10.553116
Scarus,MINDA254-23,Scarus dimidiatus,MINDA179-23,Scarus flavipectoralis,10.525118
Scarus,MINDA254-23,Scarus dimidiatus,MINDA181-23,Scarus altipinnis,9.283733
Scarus,MINDA254-23,Scarus dimidiatus,MINDA182-23,Scarus rivulatus,6.820608
Scarus,MINDA254-23,Scarus dimidiatus,MINDA253-23,Scarus ghobban,7.0842743
Scarus,MINDA324-23,Scarus niger,MINDA121-23,Scarus tricolor,5.977491
Scarus,MINDA324-23,Scarus niger,MINDA151-23,Scarus forsteni,3.2641332
Scarus,MINDA324-23,Scarus niger,MINDA160-23,Scarus chameleon,11.481028
Scarus,MINDA324-23,Scarus niger,MINDA161-23,Scarus chameleon,11.481028
Scarus,MINDA324-23,Scarus niger,MINDA179-23,Scarus flavipectoralis,11.397704
Scarus,MINDA324-23,Scarus niger,MINDA181-23,Scarus altipinnis,12.269187
Scarus,MINDA324-23,Scarus niger,MINDA182-23,Scarus rivulatus,9.539903
Scarus,MINDA324-23,Scarus niger,MINDA192-23,Scarus dimidiatus,8.386718
Scarus,MINDA324-23,Scarus niger,MINDA216-23,Scarus dimidiatus,8.179681
Scarus,MINDA324-23,Scarus niger,MINDA217-23,Scarus dimidiatus,8.594622
Scarus,MINDA324-23,Scarus niger,MINDA253-23,Scarus ghobban,6.514184
Scarus,MINDA324-23,Scarus niger,MINDA254-23,Scarus dimidiatus,8.179681
Scarus,MINDA325-23,Scarus dimidiatus,MINDA121-23,Scarus tricolor,7.3917522
Scarus,MINDA325-23,Scarus dimidiatus,MINDA151-23,Scarus forsteni,6.5820174
Scarus,MINDA325-23,Scarus dimidiatus,MINDA160-23,Scarus chameleon,12.236665
Scarus,MINDA325-23,Scarus dimidiatus,MINDA161-23,Scarus chameleon,12.236665
Scarus,MINDA325-23,Scarus dimidiatus,MINDA179-23,Scarus flavipectoralis,12.144697
Scarus,MINDA325-23,Scarus dimidiatus,MINDA181-23,Scarus altipinnis,10.196398
Scarus,MINDA325-23,Scarus dimidiatus,MINDA182-23,Scarus rivulatus,7.5427794
Scarus,MINDA325-23,Scarus dimidiatus,MINDA253-23,Scarus ghobban,8.189264
Scarus,MINDA325-23,Scarus dimidiatus,MINDA324-23,Scarus niger,8.645945
Scarus,MINDA326-23,Scarus spinus,MINDA121-23,Scarus tricolor,12.938147
Scarus,MINDA326-23,Scarus spinus,MINDA151-23,Scarus forsteni,12.527372
Scarus,MINDA326-23,Scarus spinus,MINDA160-23,Scarus chameleon,11.920364
Scarus,MINDA326-23,Scarus spinus,MINDA161-23,Scarus chameleon,11.71585
Scarus,MINDA326-23,Scarus spinus,MINDA179-23,Scarus flavipectoralis,12.261806
Scarus,MINDA326-23,Scarus spinus,MINDA181-23,Scarus altipinnis,13.367634
Scarus,MINDA326-23,Scarus spinus,MINDA182-23,Scarus rivulatus,11.312333
Scarus,MINDA326-23,Scarus spinus,MINDA192-23,Scarus dimidiatus,11.985566
Scarus,MINDA326-23,Scarus spinus,MINDA216-23,Scarus dimidiatus,11.632101
Scarus,MINDA326-23,Scarus spinus,MINDA217-23,Scarus dimidiatus,12.00179
Scarus,MINDA326-23,Scarus spinus,MINDA253-23,Scarus ghobban,12.731849
Scarus,MINDA326-23,Scarus spinus,MINDA254-23,Scarus dimidiatus,11.632101
Scarus,MINDA326-23,Scarus spinus,MINDA324-23,Scarus niger,14.586022
Scarus,MINDA326-23,Scarus spinus,MINDA325-23,Scarus dimidiatus,13.094995
Scarus,MINDA420-23,Scarus psittacus,MINDA121-23,Scarus tricolor,11.921923
Scarus,MINDA420-23,Scarus psittacus,MINDA151-23,Scarus forsteni,11.31708
Scarus,MINDA420-23,Scarus psittacus,MINDA160-23,Scarus chameleon,11.171853
Scarus,MINDA420-23,Scarus psittacus,MINDA161-23,Scarus chameleon,11.358614
Scarus,MINDA420-23,Scarus psittacus,MINDA179-23,Scarus flavipectoralis,9.624405
Scarus,MINDA420-23,Scarus psittacus,MINDA181-23,Scarus altipinnis,11.763478
Scarus,MINDA420-23,Scarus psittacus,MINDA182-23,Scarus rivulatus,12.790208
Scarus,MINDA420-23,Scarus psittacus,MINDA192-23,Scarus dimidiatus,10.97105
Scarus,MINDA420-23,Scarus psittacus,MINDA216-23,Scarus dimidiatus,11.171853
Scarus,MINDA420-23,Scarus psittacus,MINDA217-23,Scarus dimidiatus,11.171853
Scarus,MINDA420-23,Scarus psittacus,MINDA253-23,Scarus ghobban,11.692706
Scarus,MINDA420-23,Scarus psittacus,MINDA254-23,Scarus dimidiatus,11.171853
Scarus,MINDA420-23,Scarus psittacus,MINDA324-23,Scarus niger,11.390431
Scarus,MINDA420-23,Scarus psittacus,MINDA325-23,Scarus dimidiatus,12.390364
Scarus,MINDA420-23,Scarus psittacus,MINDA326-23,Scarus spinus,11.983229
Scarus,MINDA465-23,Scarus quoyi,MINDA121-23,Scarus tricolor,9.297033
Scarus,MINDA465-23,Scarus quoyi,MINDA151-23,Scarus forsteni,9.453039
Scarus,MINDA465-23,Scarus quoyi,MINDA160-23,Scarus chameleon,7.597956
Scarus,MINDA465-23,Scarus quoyi,MINDA161-23,Scarus chameleon,7.5872264
Scarus,MINDA465-23,Scarus quoyi,MINDA179-23,Scarus flavipectoralis,11.850212
Scarus,MINDA465-23,Scarus quoyi,MINDA181-23,Scarus altipinnis,11.52758
Scarus,MINDA465-23,Scarus quoyi,MINDA182-23,Scarus rivulatus,0.30257276
Scarus,MINDA465-23,Scarus quoyi,MINDA192-23,Scarus dimidiatus,7.358864
Scarus,MINDA465-23,Scarus quoyi,MINDA216-23,Scarus dimidiatus,7.0239124
Scarus,MINDA465-23,Scarus quoyi,MINDA217-23,Scarus dimidiatus,7.3669686
Scarus,MINDA465-23,Scarus quoyi,MINDA253-23,Scarus ghobban,9.086168
Scarus,MINDA465-23,Scarus quoyi,MINDA254-23,Scarus dimidiatus,7.0239124
Scarus,MINDA465-23,Scarus quoyi,MINDA324-23,Scarus niger,9.539903
Scarus,MINDA465-23,Scarus quoyi,MINDA325-23,Scarus dimidiatus,7.950116
Scarus,MINDA465-23,Scarus quoyi,MINDA326-23,Scarus spinus,11.182046
Scarus,MINDA465-23,Scarus quoyi,MINDA420-23,Scarus psittacus,12.998106
Scarus,MINDA481-23,Scarus hypselopterus,MINDA121-23,Scarus tricolor,10.525118
Scarus,MINDA481-23,Scarus hypselopterus,MINDA151-23,Scarus forsteni,9.599525
Scarus,MINDA481-23,Scarus hypselopterus,MINDA160-23,Scarus chameleon,11.694691
Scarus,MINDA481-23,Scarus hypselopterus,MINDA161-23,Scarus chameleon,11.678433
Scarus,MINDA481-23,Scarus hypselopterus,MINDA179-23,Scarus flavipectoralis,3.094915
Scarus,MINDA481-23,Scarus hypselopterus,MINDA181-23,Scarus altipinnis,10.797175
Scarus,MINDA481-23,Scarus hypselopterus,MINDA182-23,Scarus rivulatus,11.4756775
Scarus,MINDA481-23,Scarus hypselopterus,MINDA192-23,Scarus dimidiatus,10.512579
Scarus,MINDA481-23,Scarus hypselopterus,MINDA216-23,Scarus dimidiatus,10.161481
Scarus,MINDA481-23,Scarus hypselopterus,MINDA217-23,Scarus dimidiatus,10.525118
Scarus,MINDA481-23,Scarus hypselopterus,MINDA253-23,Scarus ghobban,11.036188
Scarus,MINDA481-23,Scarus hypselopterus,MINDA254-23,Scarus dimidiatus,10.161481
Scarus,MINDA481-23,Scarus hypselopterus,MINDA324-23,Scarus niger,10.541151
Scarus,MINDA481-23,Scarus hypselopterus,MINDA325-23,Scarus dimidiatus,11.486791
Scarus,MINDA481-23,Scarus hypselopterus,MINDA326-23,Scarus spinus,12.261806
Scarus,MINDA481-23,Scarus hypselopterus,MINDA420-23,Scarus psittacus,9.064289
Scarus,MINDA481-23,Scarus hypselopterus,MINDA465-23,Scarus quoyi,11.850212
Malacanthus,MINDA137-23,Malacanthus latovittatus,MINDA054-23,Malacanthus brevirostris,18.527517
Chaetodon,MINDA049-23,Chaetodon trifascialis,MINDA048-23,Chaetodon meyeri,17.074839
Chaetodon,MINDA050-23,Chaetodon lunulatus,MINDA048-23,Chaetodon meyeri,15.702915
Chaetodon,MINDA050-23,Chaetodon lunulatus,MINDA049-23,Chaetodon trifascialis,14.467883
Chaetodon,MINDA053-23,Chaetodon melannotus,MINDA048-23,Chaetodon meyeri,19.33041
Chaetodon,MINDA053-23,Chaetodon melannotus,MINDA049-23,Chaetodon trifascialis,17.55652
Chaetodon,MINDA053-23,Chaetodon melannotus,MINDA050-23,Chaetodon lunulatus,15.126896
Chaetodon,MINDA075-23,Chaetodon unimaculatus,MINDA048-23,Chaetodon meyeri,19.599443
Chaetodon,MINDA075-23,Chaetodon unimaculatus,MINDA049-23,Chaetodon trifascialis,17.34948
Chaetodon,MINDA075-23,Chaetodon unimaculatus,MINDA050-23,Chaetodon lunulatus,14.82335
Chaetodon,MINDA075-23,Chaetodon unimaculatus,MINDA053-23,Chaetodon melannotus,17.010576
Chaetodon,MINDA198-23,Chaetodon vagabundus,MINDA048-23,Chaetodon meyeri,17.163275
Chaetodon,MINDA198-23,Chaetodon vagabundus,MINDA049-23,Chaetodon trifascialis,14.200113
Chaetodon,MINDA198-23,Chaetodon vagabundus,MINDA050-23,Chaetodon lunulatus,15.358006
Chaetodon,MINDA198-23,Chaetodon vagabundus,MINDA053-23,Chaetodon melannotus,11.389694
Chaetodon,MINDA198-23,Chaetodon vagabundus,MINDA075-23,Chaetodon unimaculatus,17.23796
Chaetodon,MINDA227-23,Chaetodon oxycephalus,MINDA048-23,Chaetodon meyeri,15.944986
Chaetodon,MINDA227-23,Chaetodon oxycephalus,MINDA049-23,Chaetodon trifascialis,13.0986395
Chaetodon,MINDA227-23,Chaetodon oxycephalus,MINDA050-23,Chaetodon lunulatus,16.124931
Chaetodon,MINDA227-23,Chaetodon oxycephalus,MINDA053-23,Chaetodon melannotus,12.182887
Chaetodon,MINDA227-23,Chaetodon oxycephalus,MINDA075-23,Chaetodon unimaculatus,16.991306
Chaetodon,MINDA227-23,Chaetodon oxycephalus,MINDA198-23,Chaetodon vagabundus,6.912503
Chaetodon,MINDA279-23,Chaetodon baronessa,MINDA048-23,Chaetodon meyeri,20.421461
Chaetodon,MINDA279-23,Chaetodon baronessa,MINDA049-23,Chaetodon trifascialis,15.640651
Chaetodon,MINDA279-23,Chaetodon baronessa,MINDA050-23,Chaetodon lunulatus,18.728691
Chaetodon,MINDA279-23,Chaetodon baronessa,MINDA053-23,Chaetodon melannotus,17.786737
Chaetodon,MINDA279-23,Chaetodon baronessa,MINDA075-23,Chaetodon unimaculatus,20.85905
Chaetodon,MINDA279-23,Chaetodon baronessa,MINDA198-23,Chaetodon vagabundus,15.207715
Chaetodon,MINDA279-23,Chaetodon baronessa,MINDA227-23,Chaetodon oxycephalus,17.413979
Chaetodon,MINDA280-23,Chaetodon baronessa,MINDA048-23,Chaetodon meyeri,19.11083
Chaetodon,MINDA280-23,Chaetodon baronessa,MINDA049-23,Chaetodon trifascialis,14.57496
Chaetodon,MINDA280-23,Chaetodon baronessa,MINDA050-23,Chaetodon lunulatus,17.764421
Chaetodon,MINDA280-23,Chaetodon baronessa,MINDA053-23,Chaetodon melannotus,17.55652
Chaetodon,MINDA280-23,Chaetodon baronessa,MINDA075-23,Chaetodon unimaculatus,19.203966
Chaetodon,MINDA280-23,Chaetodon baronessa,MINDA198-23,Chaetodon vagabundus,14.866265
Chaetodon,MINDA280-23,Chaetodon baronessa,MINDA227-23,Chaetodon oxycephalus,16.319527
Chaetodon,MINDA281-23,Chaetodon baronessa,MINDA048-23,Chaetodon meyeri,19.11083
Chaetodon,MINDA281-23,Chaetodon baronessa,MINDA049-23,Chaetodon trifascialis,14.57496
Chaetodon,MINDA281-23,Chaetodon baronessa,MINDA050-23,Chaetodon lunulatus,17.764421
Chaetodon,MINDA281-23,Chaetodon baronessa,MINDA053-23,Chaetodon melannotus,17.55652
Chaetodon,MINDA281-23,Chaetodon baronessa,MINDA075-23,Chaetodon unimaculatus,19.203966
Chaetodon,MINDA281-23,Chaetodon baronessa,MINDA198-23,Chaetodon vagabundus,14.866265
Chaetodon,MINDA281-23,Chaetodon baronessa,MINDA227-23,Chaetodon oxycephalus,16.319527
Chaetodon,MINDA282-23,Chaetodon kleinii,MINDA048-23,Chaetodon meyeri,18.633266
Chaetodon,MINDA282-23,Chaetodon kleinii,MINDA049-23,Chaetodon trifascialis,18.663618
Chaetodon,MINDA282-23,Chaetodon kleinii,MINDA050-23,Chaetodon lunulatus,15.900652
Chaetodon,MINDA282-23,Chaetodon kleinii,MINDA053-23,Chaetodon melannotus,18.693079
Chaetodon,MINDA282-23,Chaetodon kleinii,MINDA075-23,Chaetodon unimaculatus,11.082648
Chaetodon,MINDA282-23,Chaetodon kleinii,MINDA198-23,Chaetodon vagabundus,16.206799
Chaetodon,MINDA282-23,Chaetodon kleinii,MINDA227-23,Chaetodon oxycephalus,17.5119
Chaetodon,MINDA282-23,Chaetodon kleinii,MINDA279-23,Chaetodon baronessa,21.448822
Chaetodon,MINDA282-23,Chaetodon kleinii,MINDA280-23,Chaetodon baronessa,20.157919
Chaetodon,MINDA282-23,Chaetodon kleinii,MINDA281-23,Chaetodon baronessa,20.157919
Chaetodon,MINDA283-23,Chaetodon kleinii,MINDA048-23,Chaetodon meyeri,18.427504
Chaetodon,MINDA283-23,Chaetodon kleinii,MINDA049-23,Chaetodon trifascialis,18.453972
Chaetodon,MINDA283-23,Chaetodon kleinii,MINDA050-23,Chaetodon lunulatus,15.704187
Chaetodon,MINDA283-23,Chaetodon kleinii,MINDA053-23,Chaetodon melannotus,18.900978
Chaetodon,MINDA283-23,Chaetodon kleinii,MINDA075-23,Chaetodon unimaculatus,10.900827
Chaetodon,MINDA283-23,Chaetodon kleinii,MINDA198-23,Chaetodon vagabundus,15.991744
Chaetodon,MINDA283-23,Chaetodon kleinii,MINDA227-23,Chaetodon oxycephalus,17.310287
Chaetodon,MINDA283-23,Chaetodon kleinii,MINDA279-23,Chaetodon baronessa,21.21242
Chaetodon,MINDA283-23,Chaetodon kleinii,MINDA280-23,Chaetodon baronessa,19.946054
Chaetodon,MINDA283-23,Chaetodon kleinii,MINDA281-23,Chaetodon baronessa,19.946054
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA048-23,Chaetodon meyeri,16.146599
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA049-23,Chaetodon trifascialis,13.290578
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA050-23,Chaetodon lunulatus,15.923722
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA053-23,Chaetodon melannotus,11.994561
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA075-23,Chaetodon unimaculatus,16.790503
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA198-23,Chaetodon vagabundus,7.0980287
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA279-23,Chaetodon baronessa,17.413979
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA280-23,Chaetodon baronessa,16.119524
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA281-23,Chaetodon baronessa,16.119524
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA282-23,Chaetodon kleinii,17.310287
Chaetodon,MINDA309-23,Chaetodon oxycephalus,MINDA283-23,Chaetodon kleinii,17.109484
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA048-23,Chaetodon meyeri,17.631725
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA049-23,Chaetodon trifascialis,14.499903
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA050-23,Chaetodon lunulatus,13.796738
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA053-23,Chaetodon melannotus,11.840241
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA075-23,Chaetodon unimaculatus,17.923658
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA198-23,Chaetodon vagabundus,5.315021
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA227-23,Chaetodon oxycephalus,6.8915634
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA279-23,Chaetodon baronessa,15.446075
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA280-23,Chaetodon baronessa,14.614193
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA281-23,Chaetodon baronessa,14.614193
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA282-23,Chaetodon kleinii,16.566847
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA283-23,Chaetodon kleinii,16.366446
Chaetodon,MINDA377-23,Chaetodon rafflesii,MINDA309-23,Chaetodon oxycephalus,6.7200356
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA048-23,Chaetodon meyeri,17.515825
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA049-23,Chaetodon trifascialis,15.130207
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA050-23,Chaetodon lunulatus,14.415982
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA053-23,Chaetodon melannotus,11.336128
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA075-23,Chaetodon unimaculatus,17.187014
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA198-23,Chaetodon vagabundus,2.6987987
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA227-23,Chaetodon oxycephalus,7.077119
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA279-23,Chaetodon baronessa,16.27436
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA280-23,Chaetodon baronessa,15.645976
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA281-23,Chaetodon baronessa,15.645976
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA282-23,Chaetodon kleinii,16.250395
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA283-23,Chaetodon kleinii,16.050396
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA309-23,Chaetodon oxycephalus,7.077119
Chaetodon,MINDA434-23,Chaetodon auriga,MINDA377-23,Chaetodon rafflesii,5.0602903
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA048-23,Chaetodon meyeri,17.248396
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA049-23,Chaetodon trifascialis,13.744086
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA050-23,Chaetodon lunulatus,17.126678
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA053-23,Chaetodon melannotus,16.711027
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA075-23,Chaetodon unimaculatus,16.686146
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA198-23,Chaetodon vagabundus,14.258278
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA227-23,Chaetodon oxycephalus,16.542105
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA279-23,Chaetodon baronessa,17.387716
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA280-23,Chaetodon baronessa,15.750737
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA281-23,Chaetodon baronessa,15.750737
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA282-23,Chaetodon kleinii,14.032171
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA283-23,Chaetodon kleinii,13.826409
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA309-23,Chaetodon oxycephalus,16.542105
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA377-23,Chaetodon rafflesii,15.71929
Chaetodon,MINDA492-23,Chaetodon punctatofasciatus,MINDA434-23,Chaetodon auriga,15.02684
Sargocentron,MINDA112-23,Sargocentron caudimaculatum,MINDA071-23,Sargocentron rubrum,11.661655
Sargocentron,MINDA226-23,Sargocentron spiniferum,MINDA071-23,Sargocentron rubrum,10.735702
Sargocentron,MINDA226-23,Sargocentron spiniferum,MINDA112-23,Sargocentron caudimaculatum,0.74628145
Sargocentron,MINDA295-23,Sargocentron rubrum,MINDA112-23,Sargocentron caudimaculatum,11.924733
Sargocentron,MINDA295-23,Sargocentron rubrum,MINDA226-23,Sargocentron spiniferum,11.013959
Sargocentron,MINDA332-23,Sargocentron rubrum,MINDA112-23,Sargocentron caudimaculatum,11.558428
Sargocentron,MINDA332-23,Sargocentron rubrum,MINDA226-23,Sargocentron spiniferum,10.654245
Sargocentron,MINDA375-23,Sargocentron diadema,MINDA071-23,Sargocentron rubrum,14.080688
Sargocentron,MINDA375-23,Sargocentron diadema,MINDA112-23,Sargocentron caudimaculatum,12.022003
Sargocentron,MINDA375-23,Sargocentron diadema,MINDA226-23,Sargocentron spiniferum,11.653678
Sargocentron,MINDA375-23,Sargocentron diadema,MINDA295-23,Sargocentron rubrum,14.114201
Sargocentron,MINDA375-23,Sargocentron diadema,MINDA332-23,Sargocentron rubrum,14.114201
Sargocentron,MINDA442-23,Sargocentron diadema,MINDA071-23,Sargocentron rubrum,13.762508
Sargocentron,MINDA442-23,Sargocentron diadema,MINDA112-23,Sargocentron caudimaculatum,12.094557
Sargocentron,MINDA442-23,Sargocentron diadema,MINDA226-23,Sargocentron spiniferum,11.723498
Sargocentron,MINDA442-23,Sargocentron diadema,MINDA295-23,Sargocentron rubrum,13.622892
Sargocentron,MINDA442-23,Sargocentron diadema,MINDA332-23,Sargocentron rubrum,13.815568
Sargocentron,MINDA468-23,Sargocentron cornutum,MINDA071-23,Sargocentron rubrum,5.1015277
Sargocentron,MINDA468-23,Sargocentron cornutum,MINDA112-23,Sargocentron caudimaculatum,10.853036
Sargocentron,MINDA468-23,Sargocentron cornutum,MINDA226-23,Sargocentron spiniferum,9.947216
Sargocentron,MINDA468-23,Sargocentron cornutum,MINDA295-23,Sargocentron rubrum,4.8873153
Sargocentron,MINDA468-23,Sargocentron cornutum,MINDA332-23,Sargocentron rubrum,4.722024
Sargocentron,MINDA468-23,Sargocentron cornutum,MINDA375-23,Sargocentron diadema,13.371336
Sargocentron,MINDA468-23,Sargocentron cornutum,MINDA442-23,Sargocentron diadema,13.385579
Sargocentron,MINDA469-23,Sargocentron punctatissimum,MINDA071-23,Sargocentron rubrum,13.895149
Sargocentron,MINDA469-23,Sargocentron punctatissimum,MINDA112-23,Sargocentron caudimaculatum,11.738191
Sargocentron,MINDA469-23,Sargocentron punctatissimum,MINDA226-23,Sargocentron spiniferum,11.352835
Sargocentron,MINDA469-23,Sargocentron punctatissimum,MINDA295-23,Sargocentron rubrum,14.097169
Sargocentron,MINDA469-23,Sargocentron punctatissimum,MINDA332-23,Sargocentron rubrum,13.895149
Sargocentron,MINDA469-23,Sargocentron punctatissimum,MINDA375-23,Sargocentron diadema,13.310029
Sargocentron,MINDA469-23,Sargocentron punctatissimum,MINDA442-23,Sargocentron diadema,13.510034
