"","taxa","species_1","process_id_1","species_2","process_id_2","distance","level"
"1243","Scarus","Scarus forsteni","MINDA151-23","Scarus tricolor","MINDA121-23",3.20297344651311,"genus"
"1244","Scarus","Scarus chameleon","MINDA160-23","Scarus tricolor","MINDA121-23",11.2960737197149,"genus"
"1245","Scarus","Scarus chameleon","MINDA160-23","Scarus forsteni","MINDA151-23",11.2651308034594,"genus"
"1246","Scarus","Scarus chameleon","MINDA161-23","Scarus tricolor","MINDA121-23",11.0975870059237,"genus"
"1247","Scarus","Scarus chameleon","MINDA161-23","Scarus forsteni","MINDA151-23",11.0681096722031,"genus"
"1248","Scarus","Scarus flavipectoralis","MINDA179-23","Scarus tricolor","MINDA121-23",11.2604258967196,"genus"
"1249","Scarus","Scarus flavipectoralis","MINDA179-23","Scarus forsteni","MINDA151-23",10.5004497990095,"genus"
"1250","Scarus","Scarus flavipectoralis","MINDA179-23","Scarus chameleon","MINDA160-23",12.6434869499134,"genus"
"1251","Scarus","Scarus flavipectoralis","MINDA179-23","Scarus chameleon","MINDA161-23",12.6254329547531,"genus"
"1252","Scarus","Scarus altipinnis","MINDA181-23","Scarus tricolor","MINDA121-23",12.3788349784505,"genus"
"1253","Scarus","Scarus altipinnis","MINDA181-23","Scarus forsteni","MINDA151-23",10.8653066243674,"genus"
"1254","Scarus","Scarus altipinnis","MINDA181-23","Scarus chameleon","MINDA160-23",12.7907042320259,"genus"
"1255","Scarus","Scarus altipinnis","MINDA181-23","Scarus chameleon","MINDA161-23",13.1574508465725,"genus"
"1256","Scarus","Scarus altipinnis","MINDA181-23","Scarus flavipectoralis","MINDA179-23",11.7300339336304,"genus"
"1257","Scarus","Scarus rivulatus","MINDA182-23","Scarus tricolor","MINDA121-23",9.0740251210612,"genus"
"1258","Scarus","Scarus rivulatus","MINDA182-23","Scarus forsteni","MINDA151-23",9.58517851182041,"genus"
"1259","Scarus","Scarus rivulatus","MINDA182-23","Scarus chameleon","MINDA160-23",7.73513219141793,"genus"
"1260","Scarus","Scarus rivulatus","MINDA182-23","Scarus chameleon","MINDA161-23",7.89841973118998,"genus"
"1261","Scarus","Scarus rivulatus","MINDA182-23","Scarus flavipectoralis","MINDA179-23",11.4756797873828,"genus"
"1262","Scarus","Scarus rivulatus","MINDA182-23","Scarus altipinnis","MINDA181-23",11.098813492948,"genus"
"1263","Scarus","Scarus dimidiatus","MINDA192-23","Scarus tricolor","MINDA121-23",6.76480983091114,"genus"
"1264","Scarus","Scarus dimidiatus","MINDA192-23","Scarus forsteni","MINDA151-23",6.09590353360234,"genus"
"1265","Scarus","Scarus dimidiatus","MINDA192-23","Scarus chameleon","MINDA160-23",10.9154374419986,"genus"
"1266","Scarus","Scarus dimidiatus","MINDA192-23","Scarus chameleon","MINDA161-23",10.9008304669127,"genus"
"1267","Scarus","Scarus dimidiatus","MINDA192-23","Scarus flavipectoralis","MINDA179-23",10.8782095584602,"genus"
"1268","Scarus","Scarus dimidiatus","MINDA192-23","Scarus altipinnis","MINDA181-23",9.46230377751711,"genus"
"1269","Scarus","Scarus dimidiatus","MINDA192-23","Scarus rivulatus","MINDA182-23",7.15301614651553,"genus"
"1270","Scarus","Scarus dimidiatus","MINDA216-23","Scarus tricolor","MINDA121-23",6.43784499791904,"genus"
"1271","Scarus","Scarus dimidiatus","MINDA216-23","Scarus forsteni","MINDA151-23",5.77227776600707,"genus"
"1272","Scarus","Scarus dimidiatus","MINDA216-23","Scarus chameleon","MINDA160-23",10.7486229952313,"genus"
"1273","Scarus","Scarus dimidiatus","MINDA216-23","Scarus chameleon","MINDA161-23",10.5531170159603,"genus"
"1274","Scarus","Scarus dimidiatus","MINDA216-23","Scarus flavipectoralis","MINDA179-23",10.5251185272348,"genus"
"1275","Scarus","Scarus dimidiatus","MINDA216-23","Scarus altipinnis","MINDA181-23",9.28373215913725,"genus"
"1276","Scarus","Scarus dimidiatus","MINDA216-23","Scarus rivulatus","MINDA182-23",6.82061085097588,"genus"
"1277","Scarus","Scarus dimidiatus","MINDA217-23","Scarus tricolor","MINDA121-23",6.77398071766287,"genus"
"1278","Scarus","Scarus dimidiatus","MINDA217-23","Scarus forsteni","MINDA151-23",6.10395394078876,"genus"
"1279","Scarus","Scarus dimidiatus","MINDA217-23","Scarus chameleon","MINDA160-23",11.112923331778,"genus"
"1280","Scarus","Scarus dimidiatus","MINDA217-23","Scarus chameleon","MINDA161-23",10.9154374419986,"genus"
"1281","Scarus","Scarus dimidiatus","MINDA217-23","Scarus flavipectoralis","MINDA179-23",10.8914205318385,"genus"
"1282","Scarus","Scarus dimidiatus","MINDA217-23","Scarus altipinnis","MINDA181-23",9.64151543890787,"genus"
"1283","Scarus","Scarus dimidiatus","MINDA217-23","Scarus rivulatus","MINDA182-23",7.1607482171135,"genus"
"1284","Scarus","Scarus ghobban","MINDA253-23","Scarus tricolor","MINDA121-23",8.2809123855287,"genus"
"1285","Scarus","Scarus ghobban","MINDA253-23","Scarus forsteni","MINDA151-23",6.39847908788342,"genus"
"1286","Scarus","Scarus ghobban","MINDA253-23","Scarus chameleon","MINDA160-23",11.0681096722031,"genus"
"1287","Scarus","Scarus ghobban","MINDA253-23","Scarus chameleon","MINDA161-23",11.235788684749,"genus"
"1288","Scarus","Scarus ghobban","MINDA253-23","Scarus flavipectoralis","MINDA179-23",11.962140355609,"genus"
"1289","Scarus","Scarus ghobban","MINDA253-23","Scarus altipinnis","MINDA181-23",11.220412676393,"genus"
"1290","Scarus","Scarus ghobban","MINDA253-23","Scarus rivulatus","MINDA182-23",9.04205569529864,"genus"
"1291","Scarus","Scarus ghobban","MINDA253-23","Scarus dimidiatus","MINDA192-23",7.07564350299078,"genus"
"1292","Scarus","Scarus ghobban","MINDA253-23","Scarus dimidiatus","MINDA216-23",7.08427407494729,"genus"
"1293","Scarus","Scarus ghobban","MINDA253-23","Scarus dimidiatus","MINDA217-23",7.08427407494729,"genus"
"1294","Scarus","Scarus dimidiatus","MINDA254-23","Scarus tricolor","MINDA121-23",6.43784499791904,"genus"
"1295","Scarus","Scarus dimidiatus","MINDA254-23","Scarus forsteni","MINDA151-23",5.77227776600707,"genus"
"1296","Scarus","Scarus dimidiatus","MINDA254-23","Scarus chameleon","MINDA160-23",10.7486229952313,"genus"
"1297","Scarus","Scarus dimidiatus","MINDA254-23","Scarus chameleon","MINDA161-23",10.5531170159603,"genus"
"1298","Scarus","Scarus dimidiatus","MINDA254-23","Scarus flavipectoralis","MINDA179-23",10.5251185272348,"genus"
"1299","Scarus","Scarus dimidiatus","MINDA254-23","Scarus altipinnis","MINDA181-23",9.28373215913725,"genus"
"1300","Scarus","Scarus dimidiatus","MINDA254-23","Scarus rivulatus","MINDA182-23",6.82061085097588,"genus"
"1301","Scarus","Scarus dimidiatus","MINDA254-23","Scarus ghobban","MINDA253-23",7.08427407494729,"genus"
"1302","Scarus","Scarus niger","MINDA324-23","Scarus tricolor","MINDA121-23",5.97749109735195,"genus"
"1303","Scarus","Scarus niger","MINDA324-23","Scarus forsteni","MINDA151-23",3.26413319350425,"genus"
"1304","Scarus","Scarus niger","MINDA324-23","Scarus chameleon","MINDA160-23",11.4810275361339,"genus"
"1305","Scarus","Scarus niger","MINDA324-23","Scarus chameleon","MINDA161-23",11.4810275361339,"genus"
"1306","Scarus","Scarus niger","MINDA324-23","Scarus flavipectoralis","MINDA179-23",11.3977058025448,"genus"
"1307","Scarus","Scarus niger","MINDA324-23","Scarus altipinnis","MINDA181-23",12.269187559309,"genus"
"1308","Scarus","Scarus niger","MINDA324-23","Scarus rivulatus","MINDA182-23",9.53990317461482,"genus"
"1309","Scarus","Scarus niger","MINDA324-23","Scarus dimidiatus","MINDA192-23",8.38671943898398,"genus"
"1310","Scarus","Scarus niger","MINDA324-23","Scarus dimidiatus","MINDA216-23",8.17967980568242,"genus"
"1311","Scarus","Scarus niger","MINDA324-23","Scarus dimidiatus","MINDA217-23",8.59461994641717,"genus"
"1312","Scarus","Scarus niger","MINDA324-23","Scarus ghobban","MINDA253-23",6.5141843379546,"genus"
"1313","Scarus","Scarus niger","MINDA324-23","Scarus dimidiatus","MINDA254-23",8.17967980568242,"genus"
"1314","Scarus","Scarus dimidiatus","MINDA325-23","Scarus tricolor","MINDA121-23",7.3917525171848,"genus"
"1315","Scarus","Scarus dimidiatus","MINDA325-23","Scarus forsteni","MINDA151-23",6.58201822118576,"genus"
"1316","Scarus","Scarus dimidiatus","MINDA325-23","Scarus chameleon","MINDA160-23",12.2366656231464,"genus"
"1317","Scarus","Scarus dimidiatus","MINDA325-23","Scarus chameleon","MINDA161-23",12.2366656231464,"genus"
"1318","Scarus","Scarus dimidiatus","MINDA325-23","Scarus flavipectoralis","MINDA179-23",12.1446971639249,"genus"
"1319","Scarus","Scarus dimidiatus","MINDA325-23","Scarus altipinnis","MINDA181-23",10.1963987372557,"genus"
"1320","Scarus","Scarus dimidiatus","MINDA325-23","Scarus rivulatus","MINDA182-23",7.54278040999388,"genus"
"1321","Scarus","Scarus dimidiatus","MINDA325-23","Scarus ghobban","MINDA253-23",8.18926573690693,"genus"
"1322","Scarus","Scarus dimidiatus","MINDA325-23","Scarus niger","MINDA324-23",8.64594472239885,"genus"
"1323","Scarus","Scarus spinus","MINDA326-23","Scarus tricolor","MINDA121-23",12.9381493316435,"genus"
"1324","Scarus","Scarus spinus","MINDA326-23","Scarus forsteni","MINDA151-23",12.5273734154252,"genus"
"1325","Scarus","Scarus spinus","MINDA326-23","Scarus chameleon","MINDA160-23",11.9203633227488,"genus"
"1326","Scarus","Scarus spinus","MINDA326-23","Scarus chameleon","MINDA161-23",11.7158477909542,"genus"
"1327","Scarus","Scarus spinus","MINDA326-23","Scarus flavipectoralis","MINDA179-23",12.2618057071599,"genus"
"1328","Scarus","Scarus spinus","MINDA326-23","Scarus altipinnis","MINDA181-23",13.3676337098506,"genus"
"1329","Scarus","Scarus spinus","MINDA326-23","Scarus rivulatus","MINDA182-23",11.3123334505591,"genus"
"1330","Scarus","Scarus spinus","MINDA326-23","Scarus dimidiatus","MINDA192-23",11.985566605613,"genus"
"1331","Scarus","Scarus spinus","MINDA326-23","Scarus dimidiatus","MINDA216-23",11.6321049278617,"genus"
"1332","Scarus","Scarus spinus","MINDA326-23","Scarus dimidiatus","MINDA217-23",12.0017923791086,"genus"
"1333","Scarus","Scarus spinus","MINDA326-23","Scarus ghobban","MINDA253-23",12.7318491164467,"genus"
"1334","Scarus","Scarus spinus","MINDA326-23","Scarus dimidiatus","MINDA254-23",11.6321049278617,"genus"
"1335","Scarus","Scarus spinus","MINDA326-23","Scarus niger","MINDA324-23",14.5860235007948,"genus"
"1336","Scarus","Scarus spinus","MINDA326-23","Scarus dimidiatus","MINDA325-23",13.0949960354298,"genus"
"1337","Scarus","Scarus psittacus","MINDA420-23","Scarus tricolor","MINDA121-23",11.9219225373389,"genus"
"1338","Scarus","Scarus psittacus","MINDA420-23","Scarus forsteni","MINDA151-23",11.3170764518974,"genus"
"1339","Scarus","Scarus psittacus","MINDA420-23","Scarus chameleon","MINDA160-23",11.1718536493451,"genus"
"1340","Scarus","Scarus psittacus","MINDA420-23","Scarus chameleon","MINDA161-23",11.3586172227045,"genus"
"1341","Scarus","Scarus psittacus","MINDA420-23","Scarus flavipectoralis","MINDA179-23",9.62440616407828,"genus"
"1342","Scarus","Scarus psittacus","MINDA420-23","Scarus altipinnis","MINDA181-23",11.7634777343355,"genus"
"1343","Scarus","Scarus psittacus","MINDA420-23","Scarus rivulatus","MINDA182-23",12.7902078564209,"genus"
"1344","Scarus","Scarus psittacus","MINDA420-23","Scarus dimidiatus","MINDA192-23",10.9710501666006,"genus"
"1345","Scarus","Scarus psittacus","MINDA420-23","Scarus dimidiatus","MINDA216-23",11.1718536493451,"genus"
"1346","Scarus","Scarus psittacus","MINDA420-23","Scarus dimidiatus","MINDA217-23",11.1718536493451,"genus"
"1347","Scarus","Scarus psittacus","MINDA420-23","Scarus ghobban","MINDA253-23",11.6927058219162,"genus"
"1348","Scarus","Scarus psittacus","MINDA420-23","Scarus dimidiatus","MINDA254-23",11.1718536493451,"genus"
"1349","Scarus","Scarus psittacus","MINDA420-23","Scarus niger","MINDA324-23",11.3904322799211,"genus"
"1350","Scarus","Scarus psittacus","MINDA420-23","Scarus dimidiatus","MINDA325-23",12.3903636298037,"genus"
"1351","Scarus","Scarus psittacus","MINDA420-23","Scarus spinus","MINDA326-23",11.983230480433,"genus"
"1352","Scarus","Scarus rivulatus","MINDA465-23","Scarus tricolor","MINDA121-23",9.29703250024424,"genus"
"1353","Scarus","Scarus rivulatus","MINDA465-23","Scarus forsteni","MINDA151-23",9.45303924674636,"genus"
"1354","Scarus","Scarus rivulatus","MINDA465-23","Scarus chameleon","MINDA160-23",7.59795753732141,"genus"
"1355","Scarus","Scarus rivulatus","MINDA465-23","Scarus chameleon","MINDA161-23",7.58722621605059,"genus"
"1356","Scarus","Scarus rivulatus","MINDA465-23","Scarus flavipectoralis","MINDA179-23",11.8502133738407,"genus"
"1357","Scarus","Scarus rivulatus","MINDA465-23","Scarus altipinnis","MINDA181-23",11.5275824167496,"genus"
"1358","Scarus","Scarus rivulatus","MINDA465-23","Scarus dimidiatus","MINDA192-23",7.35886545435105,"genus"
"1359","Scarus","Scarus rivulatus","MINDA465-23","Scarus dimidiatus","MINDA216-23",7.02391379640637,"genus"
"1360","Scarus","Scarus rivulatus","MINDA465-23","Scarus dimidiatus","MINDA217-23",7.36696831540364,"genus"
"1361","Scarus","Scarus rivulatus","MINDA465-23","Scarus ghobban","MINDA253-23",9.08617029973266,"genus"
"1362","Scarus","Scarus rivulatus","MINDA465-23","Scarus dimidiatus","MINDA254-23",7.02391379640637,"genus"
"1363","Scarus","Scarus rivulatus","MINDA465-23","Scarus niger","MINDA324-23",9.53990317461482,"genus"
"1364","Scarus","Scarus rivulatus","MINDA465-23","Scarus dimidiatus","MINDA325-23",7.95011463838479,"genus"
"1365","Scarus","Scarus rivulatus","MINDA465-23","Scarus spinus","MINDA326-23",11.1820458639251,"genus"
"1366","Scarus","Scarus rivulatus","MINDA465-23","Scarus psittacus","MINDA420-23",12.9981083638541,"genus"
"1367","Scarus","Scarus hypselopterus","MINDA481-23","Scarus tricolor","MINDA121-23",10.5251185272348,"genus"
"1368","Scarus","Scarus hypselopterus","MINDA481-23","Scarus forsteni","MINDA151-23",9.59952452387554,"genus"
"1369","Scarus","Scarus hypselopterus","MINDA481-23","Scarus chameleon","MINDA160-23",11.6946918769632,"genus"
"1370","Scarus","Scarus hypselopterus","MINDA481-23","Scarus chameleon","MINDA161-23",11.678434949707,"genus"
"1371","Scarus","Scarus hypselopterus","MINDA481-23","Scarus flavipectoralis","MINDA179-23",3.09491634141236,"genus"
"1372","Scarus","Scarus hypselopterus","MINDA481-23","Scarus altipinnis","MINDA181-23",10.7971710534033,"genus"
"1373","Scarus","Scarus hypselopterus","MINDA481-23","Scarus rivulatus","MINDA182-23",11.4756797873828,"genus"
"1374","Scarus","Scarus hypselopterus","MINDA481-23","Scarus dimidiatus","MINDA192-23",10.5125772161459,"genus"
"1375","Scarus","Scarus hypselopterus","MINDA481-23","Scarus dimidiatus","MINDA216-23",10.1614805607808,"genus"
"1376","Scarus","Scarus hypselopterus","MINDA481-23","Scarus dimidiatus","MINDA217-23",10.5251185272348,"genus"
"1377","Scarus","Scarus hypselopterus","MINDA481-23","Scarus ghobban","MINDA253-23",11.0361879672472,"genus"
"1378","Scarus","Scarus hypselopterus","MINDA481-23","Scarus dimidiatus","MINDA254-23",10.1614805607808,"genus"
"1379","Scarus","Scarus hypselopterus","MINDA481-23","Scarus niger","MINDA324-23",10.5411538060356,"genus"
"1380","Scarus","Scarus hypselopterus","MINDA481-23","Scarus dimidiatus","MINDA325-23",11.4867929350494,"genus"
"1381","Scarus","Scarus hypselopterus","MINDA481-23","Scarus spinus","MINDA326-23",12.2618057071599,"genus"
"1382","Scarus","Scarus hypselopterus","MINDA481-23","Scarus psittacus","MINDA420-23",9.06428700260413,"genus"
"1383","Scarus","Scarus hypselopterus","MINDA481-23","Scarus rivulatus","MINDA465-23",11.8502133738407,"genus"
"1384","Scolopsis","Scolopsis affinis","MINDA086-23","Scolopsis taenioptera","MINDA085-23",13.2806833331574,"genus"
"1385","Scolopsis","Scolopsis margaritifera","MINDA210-23","Scolopsis taenioptera","MINDA085-23",17.8549503584089,"genus"
"1386","Scolopsis","Scolopsis margaritifera","MINDA210-23","Scolopsis affinis","MINDA086-23",16.4933413027295,"genus"
"1387","Scolopsis","Scolopsis margaritifera","MINDA211-23","Scolopsis taenioptera","MINDA085-23",17.6529298815587,"genus"
"1388","Scolopsis","Scolopsis margaritifera","MINDA211-23","Scolopsis affinis","MINDA086-23",16.2961023881787,"genus"
"1389","Scolopsis","Scolopsis margaritifera","MINDA230-23","Scolopsis taenioptera","MINDA085-23",18.2406887305508,"genus"
"1390","Scolopsis","Scolopsis margaritifera","MINDA230-23","Scolopsis affinis","MINDA086-23",16.8713114933379,"genus"
"1391","Scolopsis","Scolopsis affinis","MINDA264-23","Scolopsis taenioptera","MINDA085-23",12.5109258442974,"genus"
"1392","Scolopsis","Scolopsis affinis","MINDA264-23","Scolopsis margaritifera","MINDA210-23",17.6729318698903,"genus"
"1393","Scolopsis","Scolopsis affinis","MINDA264-23","Scolopsis margaritifera","MINDA211-23",17.4713186934934,"genus"
"1394","Scolopsis","Scolopsis affinis","MINDA264-23","Scolopsis margaritifera","MINDA230-23",18.0577903931896,"genus"
"1395","Scolopsis","Scolopsis lineata","MINDA340-23","Scolopsis taenioptera","MINDA085-23",18.792224830035,"genus"
"1396","Scolopsis","Scolopsis lineata","MINDA340-23","Scolopsis affinis","MINDA086-23",19.5755346621387,"genus"
"1397","Scolopsis","Scolopsis lineata","MINDA340-23","Scolopsis margaritifera","MINDA210-23",18.0786136085988,"genus"
"1398","Scolopsis","Scolopsis lineata","MINDA340-23","Scolopsis margaritifera","MINDA211-23",17.8753612961903,"genus"
"1399","Scolopsis","Scolopsis lineata","MINDA340-23","Scolopsis margaritifera","MINDA230-23",18.4659559251477,"genus"
"1400","Scolopsis","Scolopsis lineata","MINDA340-23","Scolopsis affinis","MINDA264-23",21.3929929704444,"genus"
"1401","Scolopsis","Scolopsis lineata","MINDA341-23","Scolopsis taenioptera","MINDA085-23",18.0577903931896,"genus"
"1402","Scolopsis","Scolopsis lineata","MINDA341-23","Scolopsis affinis","MINDA086-23",18.8338972220098,"genus"
"1403","Scolopsis","Scolopsis lineata","MINDA341-23","Scolopsis margaritifera","MINDA210-23",17.1502869947853,"genus"
"1404","Scolopsis","Scolopsis lineata","MINDA341-23","Scolopsis margaritifera","MINDA211-23",16.9494835120408,"genus"
"1405","Scolopsis","Scolopsis lineata","MINDA341-23","Scolopsis margaritifera","MINDA230-23",17.5328847126336,"genus"
"1406","Scolopsis","Scolopsis lineata","MINDA341-23","Scolopsis affinis","MINDA264-23",21.2309178484924,"genus"
"1407","Scolopsis","Scolopsis affinis","MINDA342-23","Scolopsis taenioptera","MINDA085-23",11.7701715550404,"genus"
"1408","Scolopsis","Scolopsis affinis","MINDA342-23","Scolopsis margaritifera","MINDA210-23",16.7102803407664,"genus"
"1409","Scolopsis","Scolopsis affinis","MINDA342-23","Scolopsis margaritifera","MINDA211-23",16.5118673819854,"genus"
"1410","Scolopsis","Scolopsis affinis","MINDA342-23","Scolopsis margaritifera","MINDA230-23",17.0897698459932,"genus"
"1411","Scolopsis","Scolopsis affinis","MINDA342-23","Scolopsis lineata","MINDA340-23",21.124157556782,"genus"
"1412","Scolopsis","Scolopsis affinis","MINDA342-23","Scolopsis lineata","MINDA341-23",20.3706815760109,"genus"
"1413","Scolopsis","Scolopsis affinis","MINDA343-23","Scolopsis taenioptera","MINDA085-23",13.0912891673105,"genus"
"1414","Scolopsis","Scolopsis affinis","MINDA343-23","Scolopsis margaritifera","MINDA210-23",16.2961023881787,"genus"
"1415","Scolopsis","Scolopsis affinis","MINDA343-23","Scolopsis margaritifera","MINDA211-23",16.0996384811842,"genus"
"1416","Scolopsis","Scolopsis affinis","MINDA343-23","Scolopsis margaritifera","MINDA230-23",16.6728985345568,"genus"
"1417","Scolopsis","Scolopsis affinis","MINDA343-23","Scolopsis lineata","MINDA340-23",19.3684950288371,"genus"
"1418","Scolopsis","Scolopsis affinis","MINDA343-23","Scolopsis lineata","MINDA341-23",18.6285581243771,"genus"
"1419","Scolopsis","Scolopsis bilineata","MINDA344-23","Scolopsis taenioptera","MINDA085-23",19.1952234694857,"genus"
"1420","Scolopsis","Scolopsis bilineata","MINDA344-23","Scolopsis affinis","MINDA086-23",19.8801656873938,"genus"
"1421","Scolopsis","Scolopsis bilineata","MINDA344-23","Scolopsis margaritifera","MINDA210-23",19.1425470648789,"genus"
"1422","Scolopsis","Scolopsis bilineata","MINDA344-23","Scolopsis margaritifera","MINDA211-23",18.9137137135083,"genus"
"1423","Scolopsis","Scolopsis bilineata","MINDA344-23","Scolopsis margaritifera","MINDA230-23",19.3453859378608,"genus"
"1424","Scolopsis","Scolopsis bilineata","MINDA344-23","Scolopsis affinis","MINDA264-23",20.3682786529263,"genus"
"1425","Scolopsis","Scolopsis bilineata","MINDA344-23","Scolopsis lineata","MINDA340-23",18.3178774665575,"genus"
"1426","Scolopsis","Scolopsis bilineata","MINDA344-23","Scolopsis lineata","MINDA341-23",18.2963228547153,"genus"
"1427","Scolopsis","Scolopsis bilineata","MINDA344-23","Scolopsis affinis","MINDA342-23",20.3682786529263,"genus"
"1428","Scolopsis","Scolopsis bilineata","MINDA344-23","Scolopsis affinis","MINDA343-23",19.8801656873938,"genus"
"1429","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis taenioptera","MINDA085-23",18.6079033624063,"genus"
"1430","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis affinis","MINDA086-23",16.2784191707987,"genus"
"1431","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis margaritifera","MINDA210-23",13.6679959308465,"genus"
"1432","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis margaritifera","MINDA211-23",13.480378449919,"genus"
"1433","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis margaritifera","MINDA230-23",14.0303667067018,"genus"
"1434","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis affinis","MINDA264-23",18.220392592419,"genus"
"1435","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis lineata","MINDA340-23",14.5004780897261,"genus"
"1436","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis lineata","MINDA341-23",13.800382819093,"genus"
"1437","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis affinis","MINDA342-23",17.4139234959249,"genus"
"1438","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis affinis","MINDA343-23",16.0823404881396,"genus"
"1439","Scolopsis","Scolopsis ciliata","MINDA345-23","Scolopsis bilineata","MINDA344-23",17.2540069717021,"genus"
"1440","Scolopsis","Scolopsis lineata","MINDA455-23","Scolopsis taenioptera","MINDA085-23",18.2302071106386,"genus"
"1441","Scolopsis","Scolopsis lineata","MINDA455-23","Scolopsis affinis","MINDA086-23",19.0223581889885,"genus"
"1442","Scolopsis","Scolopsis lineata","MINDA455-23","Scolopsis margaritifera","MINDA210-23",17.3043614146472,"genus"
"1443","Scolopsis","Scolopsis lineata","MINDA455-23","Scolopsis margaritifera","MINDA211-23",17.0994430950331,"genus"
"1444","Scolopsis","Scolopsis lineata","MINDA455-23","Scolopsis margaritifera","MINDA230-23",17.6947555297028,"genus"
"1445","Scolopsis","Scolopsis lineata","MINDA455-23","Scolopsis affinis","MINDA264-23",21.0578076691249,"genus"
"1446","Scolopsis","Scolopsis lineata","MINDA455-23","Scolopsis affinis","MINDA342-23",20.810734942742,"genus"
"1447","Scolopsis","Scolopsis lineata","MINDA455-23","Scolopsis affinis","MINDA343-23",18.8127142759867,"genus"
"1448","Scolopsis","Scolopsis lineata","MINDA455-23","Scolopsis bilineata","MINDA344-23",18.2963228547153,"genus"
"1449","Scolopsis","Scolopsis lineata","MINDA455-23","Scolopsis ciliata","MINDA345-23",13.8880833551402,"genus"
"1450","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis taenioptera","MINDA085-23",18.9193033563678,"genus"
"1451","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis affinis","MINDA086-23",16.8539587812287,"genus"
"1452","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis margaritifera","MINDA210-23",13.8551930977503,"genus"
"1453","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis margaritifera","MINDA211-23",13.655192831083,"genus"
"1454","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis margaritifera","MINDA230-23",14.2418805071203,"genus"
"1455","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis affinis","MINDA264-23",18.09370906349,"genus"
"1456","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis lineata","MINDA340-23",14.3706752778187,"genus"
"1457","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis lineata","MINDA341-23",14.1976642067044,"genus"
"1458","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis affinis","MINDA342-23",17.8587339148521,"genus"
"1459","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis affinis","MINDA343-23",16.6434321544115,"genus"
"1460","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis bilineata","MINDA344-23",17.1748223844855,"genus"
"1461","Scolopsis","Scolopsis ciliata","MINDA476-23","Scolopsis lineata","MINDA455-23",14.1976642067044,"genus"
"1462","Scorpaenopsis","Scorpaenopsis venosa","MINDA426-23","Scorpaenopsis oxycephala","MINDA267-23",14.2502698872146,"genus"
"1463","Siganus","Siganus javus","MINDA019-23","Siganus vermiculatus","MINDA018-23",8.78623807964085,"genus"
"1464","Siganus","Siganus puellus","MINDA025-23","Siganus vermiculatus","MINDA018-23",7.70349791695788,"genus"
"1465","Siganus","Siganus puellus","MINDA025-23","Siganus javus","MINDA019-23",7.26386871401943,"genus"
"1466","Siganus","Siganus punctatus","MINDA098-23","Siganus vermiculatus","MINDA018-23",7.36763632707597,"genus"
"1467","Siganus","Siganus punctatus","MINDA098-23","Siganus javus","MINDA019-23",6.7374863666773,"genus"
"1468","Siganus","Siganus punctatus","MINDA098-23","Siganus puellus","MINDA025-23",6.01463528964547,"genus"
"1469","Siganus","Siganus doliatus","MINDA116-23","Siganus vermiculatus","MINDA018-23",3.4075679736326,"genus"
"1470","Siganus","Siganus doliatus","MINDA116-23","Siganus javus","MINDA019-23",7.64766895901697,"genus"
"1471","Siganus","Siganus doliatus","MINDA116-23","Siganus puellus","MINDA025-23",7.70349791695788,"genus"
"1472","Siganus","Siganus doliatus","MINDA116-23","Siganus punctatus","MINDA098-23",7.26276787821383,"genus"
"1473","Siganus","Siganus vulpinus","MINDA117-23","Siganus vermiculatus","MINDA018-23",8.05132540662588,"genus"
"1474","Siganus","Siganus vulpinus","MINDA117-23","Siganus javus","MINDA019-23",8.03614444940473,"genus"
"1475","Siganus","Siganus vulpinus","MINDA117-23","Siganus puellus","MINDA025-23",6.34370975989894,"genus"
"1476","Siganus","Siganus vulpinus","MINDA117-23","Siganus punctatus","MINDA098-23",4.31184567527505,"genus"
"1477","Siganus","Siganus vulpinus","MINDA117-23","Siganus doliatus","MINDA116-23",6.9334440548431,"genus"
"1478","Siganus","Siganus punctatissimus","MINDA118-23","Siganus vermiculatus","MINDA018-23",7.55059224152199,"genus"
"1479","Siganus","Siganus punctatissimus","MINDA118-23","Siganus javus","MINDA019-23",7.30642144473167,"genus"
